Author,CaptureSoftware,CroppedAreaImageHeightPixels,CroppedAreaImageWidthPixels,CroppedAreaLeftPixels,CroppedAreaTopPixels,ExposureLockUsed,FileName,FirstPhotoDate,FrameId,FullPanoHeightPixels,FullPanoWidthPixels,GPSAltitude,GPSAzimuth,GPSLatitude,GPSLongitude,GPSSpeed,GPSSpeedRef,ImageHeight,ImageWidth,InitialCameraDolly,InitialHorizontalFOVDegrees,InitialViewHeadingDegrees,InitialViewPitchDegrees,InitialViewRollDegrees,PoseHeadingDegrees,PosePitchDegrees,PoseRollDegrees,ProjectionType,Repository,SourcePhotosCount,StitchingSoftware,SurveyDescription,SurveyName,SurveyType,UsePanoramaViewer,XMP:ImageType
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013786_20170905161943.JPG,2017:09:05,256,2688,5376,0,67.5,42.7930361111111,13.0965,0,0,2688,5376,0,0,0,0,0,67.5,-8.6,2.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013787_20170905161959.JPG,2017:09:05,257,2688,5376,0,67.5,42.7930722222222,13.0965805555556,0,0,2688,5376,0,0,0,0,0,67.5,2.8,10.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013788_20170905162018.JPG,2017:09:05,258,2688,5376,0,67.5,42.7931694444444,13.09675,0,0,2688,5376,0,0,0,0,0,67.5,1.7,8.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013789_20170905162043.JPG,2017:09:05,259,2688,5376,0,90,42.7932805555556,13.0969027777778,0,0,2688,5376,0,0,0,0,0,90.0,2.7,-5.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013790_20170905162135.JPG,2017:09:05,260,2688,5376,0,45,42.7932611111111,13.096925,0,0,2688,5376,0,0,0,0,0,45.0,-0.6,4.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013791_20170905162202.JPG,2017:09:05,261,2688,5376,0,135,42.793425,13.0968222222222,0,0,2688,5376,0,0,0,0,0,135.0,-9.8,-4.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013792_20170905162220.JPG,2017:09:05,262,2688,5376,0,157.5,42.7935027777778,13.0967805555556,0,0,2688,5376,0,0,0,0,0,157.5,-6.4,5.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013793_20170905162257.JPG,2017:09:05,263,2688,5376,0,180,42.7935916666667,13.0967361111111,0,0,2688,5376,0,0,0,0,0,180.0,-6.9,23.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013794_20170905162337.JPG,2017:09:05,264,2688,5376,0,202.5,42.7935944444444,13.0965166666667,0,0,2688,5376,0,0,0,0,0,202.5,-1.1,-2.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013795_20170905162405.JPG,2017:09:05,265,2688,5376,0,292.5,42.7937583333333,13.0964888888889,0,0,2688,5376,0,0,0,0,0,292.5,-1.1,3.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013796_20170905162422.JPG,2017:09:05,266,2688,5376,0,337.5,42.7938,13.0964638888889,0,0,2688,5376,0,0,0,0,0,337.5,-1.5,-2.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013797_20170905162456.JPG,2017:09:05,267,2688,5376,0,0,42.7938694444444,13.0966833333333,0,0,2688,5376,0,0,0,0,0,0.0,2.4,6.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013798_20170905162513.JPG,2017:09:05,268,2688,5376,0,112.5,42.7939055555556,13.0968416666667,0,0,2688,5376,0,0,0,0,0,112.5,5.2,7.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013799_20170905162539.JPG,2017:09:05,269,2688,5376,0,22.5,42.7939027777778,13.0970222222222,0,0,2688,5376,0,0,0,0,0,22.5,-27.2,1.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013800_20170905162603.JPG,2017:09:05,270,2688,5376,0,22.5,42.7939027777778,13.0970416666667,0,0,2688,5376,0,0,0,0,0,22.5,3.6,1.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013801_20170905162638.JPG,2017:09:05,271,2688,5376,0,315,42.7939388888889,13.0971527777778,0,0,2688,5376,0,0,0,0,0,315.0,9.6,4.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013802_20170905162700.JPG,2017:09:05,272,2688,5376,0,202.5,42.7939638888889,13.097225,0,0,2688,5376,0,0,0,0,0,202.5,-0.2,2.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013803_20170905162758.JPG,2017:09:05,273,2688,5376,0,270,42.794125,13.0970444444444,0,0,2688,5376,0,0,0,0,0,270.0,6.3,5.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013804_20170905162828.JPG,2017:09:05,274,2688,5376,0,90,42.7940277777778,13.0968861111111,0,0,2688,5376,0,0,0,0,0,90.0,-5.8,-5.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013807_20170905163848.JPG,2017:09:05,275,2688,5376,0,112.5,42.7940638888889,13.0964472222222,0,0,2688,5376,0,0,0,0,0,112.5,-7.5,-2.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013808_20170905163927.JPG,2017:09:05,276,2688,5376,0,180,42.79415,13.0964666666667,0,0,2688,5376,0,0,0,0,0,180.0,-0.2,13.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013809_20170905163946.JPG,2017:09:05,277,2688,5376,0,202.5,42.7943,13.0966055555556,0,0,2688,5376,0,0,0,0,0,202.5,6.3,4.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013810_20170905164006.JPG,2017:09:05,278,2688,5376,0,202.5,42.7944583333333,13.0966805555556,0,0,2688,5376,0,0,0,0,0,202.5,-3.5,15.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013811_20170905164024.JPG,2017:09:05,279,2688,5376,0,157.5,42.7945916666667,13.0968166666667,0,0,2688,5376,0,0,0,0,0,157.5,0.9,2.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013812_20170905164050.JPG,2017:09:05,280,2688,5376,0,135,42.7946666666667,13.0969833333333,0,0,2688,5376,0,0,0,0,0,135.0,-5.3,2.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013815_20170905164410.JPG,2017:09:05,281,2688,5376,0,135,42.7944111111111,13.0959861111111,0,0,2688,5376,0,0,0,0,0,135.0,-2.4,22.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013816_20170905164431.JPG,2017:09:05,282,2688,5376,0,112.5,42.7944472222222,13.0960361111111,0,0,2688,5376,0,0,0,0,0,112.5,15.0,18.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013818_20170905164547.JPG,2017:09:05,283,2688,5376,0,337.5,42.7945611111111,13.0958888888889,0,0,2688,5376,0,0,0,0,0,337.5,-0.7,5.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013819_20170905164613.JPG,2017:09:05,284,2688,5376,0,0,42.7945944444444,13.0958277777778,0,0,2688,5376,0,0,0,0,0,0.0,3.8,-2.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013822_20170905165128.JPG,2017:09:05,285,2688,5376,0,22.5,42.7947444444444,13.0958944444444,0,0,2688,5376,0,0,0,0,0,22.5,-3.5,7.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013823_20170905165158.JPG,2017:09:05,286,2688,5376,0,45,42.7949527777778,13.0959055555556,0,0,2688,5376,0,0,0,0,0,45.0,-3.0,0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013824_20170905165221.JPG,2017:09:05,287,2688,5376,0,45,42.7951611111111,13.0960722222222,0,0,2688,5376,0,0,0,0,0,45.0,-14.7,0.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013825_20170905165246.JPG,2017:09:05,288,2688,5376,0,22.5,42.7952333333333,13.0962277777778,0,0,2688,5376,0,0,0,0,0,22.5,-5.3,-4.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013828_20170905172516.JPG,2017:09:05,289,2688,5376,0,90,42.7949305555556,13.0963972222222,0,0,2688,5376,0,0,0,0,0,90.0,2.5,2.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013830_20170905172548.JPG,2017:09:05,290,2688,5376,0,90,42.7949916666667,13.0965611111111,0,0,2688,5376,0,0,0,0,0,90.0,3.1,4.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013832_20170905173731.JPG,2017:09:05,291,2688,5376,0,247.5,42.7949527777778,13.0968361111111,0,0,2688,5376,0,0,0,0,0,247.5,-4.7,0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013833_20170905173812.JPG,2017:09:05,292,2688,5376,0,247.5,42.7949194444444,13.0968277777778,0,0,2688,5376,0,0,0,0,0,247.5,-4.8,1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013834_20170905173854.JPG,2017:09:05,293,2688,5376,0,225,42.7948666666667,13.0969138888889,0,0,2688,5376,0,0,0,0,0,225.0,2.2,1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013835_20170905173935.JPG,2017:09:05,294,2688,5376,0,157.5,42.7948555555556,13.0969861111111,0,0,2688,5376,0,0,0,0,0,157.5,5.0,0.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013836_20170905174009.JPG,2017:09:05,295,2688,5376,0,180,42.7947861111111,13.0970611111111,0,0,2688,5376,0,0,0,0,0,180.0,9.0,1.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013837_20170905174048.JPG,2017:09:05,296,2688,5376,0,112.5,42.7948944444444,13.0969333333333,0,0,2688,5376,0,0,0,0,0,112.5,4.8,-0.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013838_20170905174222.JPG,2017:09:05,297,2688,5376,0,45,42.7947194444444,13.0972,0,0,2688,5376,0,0,0,0,0,45.0,-5.6,-1.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013840_20170905174541.JPG,2017:09:05,298,2688,5376,0,112.5,42.7948888888889,13.0970972222222,0,0,2688,5376,0,0,0,0,0,112.5,-0.4,-0.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013841_20170905174605.JPG,2017:09:05,299,2688,5376,0,225,42.7949361111111,13.0971166666667,0,0,2688,5376,0,0,0,0,0,225.0,22.0,-7.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013848_20170905182501.JPG,2017:09:05,300,2688,5376,0,157.5,42.7944861111111,13.09765,0,0,2688,5376,0,0,0,0,0,157.5,-1.8,3.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013849_20170905182533.JPG,2017:09:05,301,2688,5376,0,315,42.7945555555556,13.0975,0,0,2688,5376,0,0,0,0,0,315.0,5.7,-0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013850_20170905182553.JPG,2017:09:05,302,2688,5376,0,135,42.7944472222222,13.0976027777778,0,0,2688,5376,0,0,0,0,0,135.0,-4.1,3.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013851_20170905182614.JPG,2017:09:05,303,2688,5376,0,135,42.7942916666667,13.0976611111111,0,0,2688,5376,0,0,0,0,0,135.0,3.0,4.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013852_20170905182640.JPG,2017:09:05,304,2688,5376,0,67.5,42.7943055555556,13.0976472222222,0,0,2688,5376,0,0,0,0,0,67.5,-0.8,-3.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013853_20170905182659.JPG,2017:09:05,305,2688,5376,0,202.5,42.7942333333333,13.0976444444444,0,0,2688,5376,0,0,0,0,0,202.5,8.0,2.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013854_20170905182717.JPG,2017:09:05,306,2688,5376,0,180,42.7941166666667,13.0976805555556,0,0,2688,5376,0,0,0,0,0,180.0,9.4,5.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013855_20170905182738.JPG,2017:09:05,307,2688,5376,0,225,42.7939472222222,13.0976861111111,0,0,2688,5376,0,0,0,0,0,225.0,11.0,11.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013856_20170905182817.JPG,2017:09:05,308,2688,5376,0,247.5,42.7938,13.0976972222222,0,0,2688,5376,0,0,0,0,0,247.5,2.1,7.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013857_20170905182841.JPG,2017:09:05,309,2688,5376,0,270,42.7936972222222,13.0976027777778,0,0,2688,5376,0,0,0,0,0,270.0,1.8,3.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013858_20170905182900.JPG,2017:09:05,310,2688,5376,0,247.5,42.7936361111111,13.0974694444444,0,0,2688,5376,0,0,0,0,0,247.5,16.5,5.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013859_20170905182924.JPG,2017:09:05,311,2688,5376,0,157.5,42.7935777777778,13.0975194444444,0,0,2688,5376,0,0,0,0,0,157.5,6.0,-8.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013860_20170905182941.JPG,2017:09:05,312,2688,5376,0,247.5,42.7935722222222,13.0975583333333,0,0,2688,5376,0,0,0,0,0,247.5,-27.2,20.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013861_20170905183006.JPG,2017:09:05,313,2688,5376,0,202.5,42.7935555555556,13.0975472222222,0,0,2688,5376,0,0,0,0,0,202.5,4.4,-42.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013862_20170905183031.JPG,2017:09:05,314,2688,5376,0,0.0,42.7936527777778,13.0973861111111,0,0,2688,5376,0,0,0,0,0,0,-1.4,7.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
